date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:42:27	11397/11397	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:12:29%20GMT	https://java.com/en/download/help/proxy_setup.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/proxy_setup118c.html	(from https://java.com/en/download/help/proxy_setup.xml)
14:42:28	14388/14388	---M-Z	200	added ('OK')	text/html	date:Thu,%2028%20Mar%202019%2007:06:00%20GMT	https://java.com/en/download/help/connect_proxy.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/connect_proxy.html	(from https://java.com/en/download/help/proxy_setup.xml)
14:42:28	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.90.delayed	(from https://java.com/en/download/help/proxy_setup.xml)
14:42:29	33332/33332	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jun%202014%2000:41:38%20GMT	https://java.com/ga/images/en/browser_settings-jcp.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/browser_settings-jcp.jpg;filename_=UTF-8''browser_settings-jcp.jpg	(from https://java.com/en/download/help/proxy_setup.xml)
14:42:29	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:12:31%20GMT	https://java.com/en/download/help/en_javac:Support:Help:proxy_setup.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_proxy_setup.xml	(from https://java.com/en/download/help/proxy_setup.xml)
14:42:30	16307/16307	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:12:31%20GMT	https://java.com/en/download/help/version_manual.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/version_manual118c.html	(from https://java.com/en/download/help/version_manual.xml)
14:42:31	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.94.delayed	(from https://java.com/en/download/help/version_manual.xml)
14:42:31	18350/18350	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jun%202014%2016:14:43%20GMT	https://java.com/ga/images/en/jcp-version.png	C:/My%20Web%20Sites/help/java.com/ga/images/en/jcp-version.png;filename_=UTF-8''jcp-version.png	(from https://java.com/en/download/help/version_manual.xml)
14:42:32	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:12:33%20GMT	https://java.com/en/download/help/en_javac:Support:Help:version_manual.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_version_manual.xml	(from https://java.com/en/download/help/version_manual.xml)
14:42:32	11379/11379	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:12:34%20GMT	https://java.com/en/download/help/jcp_securityslider.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/jcp_securityslider118c.html	(from https://java.com/en/download/help/jcp_securityslider.xml)
14:42:32	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.97.delayed	(from https://java.com/en/download/help/jcp_securityslider.xml)
14:42:34	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:12:35%20GMT	https://java.com/en/download/help/en_javac:Support:Help:jcp_securityslider.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_jcp_securityslider.xml	(from https://java.com/en/download/help/jcp_securityslider.xml)
14:42:34	15224/15224	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:12:35%20GMT	https://java.com/en/download/help/ie_tips.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/ie_tips118c.html	(from https://java.com/en/download/help/ie_tips.xml)
14:42:35	25066/25066	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jun%202014%2021:53:20%20GMT	https://java.com/ga/images/en/ie_uses_java.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/ie_uses_java.jpg;filename_=UTF-8''ie_uses_java.jpg	(from https://java.com/en/download/help/ie_tips.xml)
14:42:35	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.9c.delayed	(from https://java.com/en/download/help/ie_tips.xml)
14:42:35	17062/17062	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jun%202014%2015:58:54%20GMT	https://java.com/ga/images/en/already_installed.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/already_installed.jpg;filename_=UTF-8''already_installed.jpg	(from https://java.com/en/download/help/ie_tips.xml)
14:42:36	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:12:37%20GMT	https://java.com/en/download/help/en_javac:Support:Help:ie_tips.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_ie_tips.xml	(from https://java.com/en/download/help/ie_tips.xml)
14:42:36	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.9e.delayed	(from https://java.com/en/download/help/java_printing.xml?printFriendly=true)
14:42:36	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.9f.delayed	(from https://java.com/en/download/help/java_blocked.xml?printFriendly=true)
14:42:37	25327/25327	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:12:38%20GMT	https://java.com/en/download/help/appsecuritydialogs.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/appsecuritydialogs118c.html	(from https://java.com/en/download/help/appsecuritydialogs.xml)
14:42:37	2274/2274	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jun%202014%2021:09:17%20GMT	https://java.com/ga/images/java-icon.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/java-icon.jpg;filename_=UTF-8''java-icon.jpg	(from https://java.com/en/download/help/appsecuritydialogs.xml)
14:42:37	4862/4862	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jun%202014%2021:11:29%20GMT	https://java.com/ga/images/securitylow-icon.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/securitylow-icon.jpg;filename_=UTF-8''securitylow-icon.jpg	(from https://java.com/en/download/help/appsecuritydialogs.xml)
14:42:38	2313/2313	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jun%202014%2021:13:44%20GMT	https://java.com/ga/images/warning-icon.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/warning-icon.jpg;filename_=UTF-8''warning-icon.jpg	(from https://java.com/en/download/help/appsecuritydialogs.xml)
14:42:38	4789/4789	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jun%202014%2021:05:42%20GMT	https://java.com/ga/images/cautionshield-icon.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/cautionshield-icon.jpg;filename_=UTF-8''cautionshield-icon.jpg	(from https://java.com/en/download/help/appsecuritydialogs.xml)
14:42:39	40436/40436	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jun%202014%2017:14:33%20GMT	https://java.com/ga/images/en/trusted_signed.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/trusted_signed.jpg;filename_=UTF-8''trusted_signed.jpg	(from https://java.com/en/download/help/appsecuritydialogs.xml)
14:42:39	27603/27603	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Oct%202014%2001:25:33%20GMT	https://java.com/ga/images/en/unsigned_cert.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/unsigned_cert.jpg;filename_=UTF-8''unsigned_cert.jpg	(from https://java.com/en/download/help/appsecuritydialogs.xml)
14:42:39	27871/27871	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Oct%202014%2020:46:23%20GMT	https://java.com/ga/images/en/trusted_expired.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/trusted_expired.jpg;filename_=UTF-8''trusted_expired.jpg	(from https://java.com/en/download/help/appsecuritydialogs.xml)
14:42:40	21332/21332	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jun%202014%2016:29:37%20GMT	https://java.com/ga/images/en/cert_revoked.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/cert_revoked.jpg;filename_=UTF-8''cert_revoked.jpg	(from https://java.com/en/download/help/appsecuritydialogs.xml)
14:42:40	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.ab.delayed	(from https://java.com/en/download/help/appsecuritydialogs.xml)
14:42:40	25492/25492	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Oct%202014%2000:45:21%20GMT	https://java.com/ga/images/en/selfsigned_cert.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/selfsigned_cert.jpg;filename_=UTF-8''selfsigned_cert.jpg	(from https://java.com/en/download/help/appsecuritydialogs.xml)
14:42:40	21326/21326	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jun%202014%2016:32:07%20GMT	https://java.com/ga/images/en/cert_failedvalidation.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/cert_failedvalidation.jpg;filename_=UTF-8''cert_failedvalidation.jpg	(from https://java.com/en/download/help/appsecuritydialogs.xml)
14:42:41	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:12:43%20GMT	https://java.com/en/download/help/en_javac:Support:Help:appsecuritydialogs.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_appsecuritydialogs.ac.delayed	(from https://java.com/en/download/help/appsecuritydialogs.xml)
14:42:41	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.ad.delayed	(from https://java.com/en/download/help/restore_prompts.xml?printFriendly=true)
14:42:42	11689/11689	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:12:43%20GMT	https://java.com/en/download/help/win_controlpanel.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/win_controlpanel118c.html	(from https://java.com/en/download/help/win_controlpanel.xml)
14:42:43	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.b0.delayed	(from https://java.com/en/download/help/win_controlpanel.xml)
14:42:43	54629/54629	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jun%202014%2016:05:39%20GMT	https://java.com/ga/images/en/controlpanel.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/controlpanel.jpg;filename_=UTF-8''controlpanel.jpg	(from https://java.com/en/download/help/win_controlpanel.xml)
14:42:44	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:12:45%20GMT	https://java.com/en/download/help/en_javac:Support:Help:win_controlpanel.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_win_controlpanel.xml	(from https://java.com/en/download/help/win_controlpanel.xml)
14:42:44	15414/15414	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:12:46%20GMT	https://java.com/en/download/help/mac_controlpanel.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/mac_controlpanel118c.html	(from https://java.com/en/download/help/mac_controlpanel.xml)
14:42:44	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.b3.delayed	(from https://java.com/en/download/help/mac_controlpanel.xml)
14:42:48	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:12:47%20GMT	https://java.com/en/download/help/en_javac:Support:Help:mac_controlpanel.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_mac_controlpanel.xml	(from https://java.com/en/download/help/mac_controlpanel.xml)
14:42:49	9700/9700	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:12:50%20GMT	https://java.com/en/download/help/index_installing.xml?j=8	C:/My%20Web%20Sites/help/java.com/en/download/help/index_installinga9e4.html	(from https://java.com/en/download/help/index_installing.xml?j=7)
14:42:49	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.b6.delayed	(from https://java.com/en/download/help/index_installing.xml?j=7)
14:42:50	14321/14321	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:12:51%20GMT	https://java.com/en/download/help/download_options.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/download_options118c.html	(from https://java.com/en/download/help/download_options.xml)
14:42:50	16726/16726	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2007:46:18%20GMT	https://java.com/en/download/help/windows_manual_download.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/windows_manual_download.html	(from https://java.com/en/download/help/download_options.xml)
14:42:50	15685/15685	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2003:36:28%20GMT	https://java.com/en/download/help/windows_offline_download.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/windows_offline_download.html	(from https://java.com/en/download/help/download_options.xml)
14:42:51	20185/20185	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Mar%202019%2000:54:48%20GMT	https://java.com/en/download/help/linux_install.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/linux_install.html	(from https://java.com/en/download/help/download_options.xml)
14:42:52	13266/13266	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:12:53%20GMT	https://java.com/en/download/help/solaris_install.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/solaris_install.html	(from https://java.com/en/download/help/download_options.xml)
14:42:52	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.bc.delayed	(from https://java.com/en/download/help/download_options.xml)
14:42:54	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:12:55%20GMT	https://java.com/en/download/help/en_javac:Support:Help:download_options.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_download_options.xml	(from https://java.com/en/download/help/download_options.xml)
14:42:55	16834/16834	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:12:56%20GMT	https://java.com/en/download/help/sysreq.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/sysreq118c.html	(from https://java.com/en/download/help/sysreq.xml)
14:42:55	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.bf.delayed	(from https://java.com/en/download/help/sysreq.xml)
14:42:55	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:12:57%20GMT	https://java.com/en/download/help/en_javac:Support:Help:sysreq.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_sysreq.xml	(from https://java.com/en/download/help/sysreq.xml)
14:42:56	11390/11390	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:12:57%20GMT	https://java.com/en/download/help/virus.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/virus118c.html	(from https://java.com/en/download/help/virus.xml)
14:42:56	14128/14128	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2008:43:54%20GMT	https://java.com/en/download/help/cache_virus.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/cache_virus.html	(from https://java.com/en/download/help/virus.xml)
14:42:56	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.c3.delayed	(from https://java.com/en/download/help/virus.xml)
14:42:57	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:12:58%20GMT	https://java.com/en/download/help/en_javac:Support:Help:virus.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_virus.xml	(from https://java.com/en/download/help/virus.xml)
14:42:57	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.c5.delayed	(from https://java.com/en/download/help/disable_browser.xml?printFriendly=true)
14:43:01	13714/13714	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:13:00%20GMT	https://java.com/en/download/help/index_using.xml?j=8	C:/My%20Web%20Sites/help/java.com/en/download/help/index_usinga9e4.html	(from https://java.com/en/download/help/index_using.xml?j=7)
14:43:01	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.c7.delayed	(from https://java.com/en/download/help/index_using.xml?j=7)
14:43:01	14253/14253	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:13:03%20GMT	https://java.com/en/download/help/error_mixedcode.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/error_mixedcode118c.html	(from https://java.com/en/download/help/error_mixedcode.xml)
14:43:02	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.ca.delayed	(from https://java.com/en/download/help/error_mixedcode.xml)
14:43:03	73205/73205	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jun%202014%2016:49:24%20GMT	https://java.com/ga/images/en/mixedcode-jcp.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/mixedcode-jcp.jpg;filename_=UTF-8''mixedcode-jcp.jpg	(from https://java.com/en/download/help/error_mixedcode.xml)
14:43:04	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:13:06%20GMT	https://java.com/en/download/help/en_javac:Support:Help:error_mixedcode.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_error_mixedcode.cb.delayed	(from https://java.com/en/download/help/error_mixedcode.xml)
14:43:05	11590/11590	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:13:07%20GMT	https://java.com/en/download/help/javascript_applet.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/javascript_applet118c.html	(from https://java.com/en/download/help/javascript_applet.xml)
14:43:06	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.ce.delayed	(from https://java.com/en/download/help/javascript_applet.xml)
14:43:07	33211/33211	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jul%202014%2021:42:34%20GMT	https://java.com/ga/images/en/liveconnect.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/liveconnect.jpg;filename_=UTF-8''liveconnect.jpg	(from https://java.com/en/download/help/javascript_applet.xml)
14:43:07	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:13:08%20GMT	https://java.com/en/download/help/en_javac:Support:Help:javascript_applet.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_javascript_applet.xml	(from https://java.com/en/download/help/javascript_applet.xml)
14:43:08	14204/14204	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:13:09%20GMT	https://java.com/en/download/help/disable_sslv3.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/disable_sslv3118c.html	(from https://java.com/en/download/help/disable_sslv3.xml)
14:43:10	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.d2.delayed	(from https://java.com/en/download/help/disable_sslv3.xml)
14:43:11	76870/76870	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Nov%202014%2023:27:59%20GMT	https://java.com/ga/images/en/jcp-adv-sslv3.png	C:/My%20Web%20Sites/help/java.com/ga/images/en/sslv3.png;filename_=UTF-8''sslv3.png	(from https://java.com/en/download/help/disable_sslv3.xml)
14:43:11	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:13:12%20GMT	https://java.com/en/download/help/en_javac:Support:Help:disable_sslv3.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_disable_sslv3.xml	(from https://java.com/en/download/help/disable_sslv3.xml)
14:43:13	13139/13139	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:13:13%20GMT	https://java.com/en/download/help/signedjar_dialog.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/signedjar_dialog118c.html	(from https://java.com/en/download/help/signedjar_dialog.xml)
14:43:13	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.d5.delayed	(from https://java.com/en/download/help/signedjar_dialog.xml)
14:43:14	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:13:15%20GMT	https://java.com/en/download/help/en_javac:Support:Help:signedjar_dialog.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_signedjar_dialog.xml	(from https://java.com/en/download/help/signedjar_dialog.xml)
14:43:15	13268/13268	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:13:16%20GMT	https://java.com/en/download/help/revocation_options.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/revocation_options118c.html	(from https://java.com/en/download/help/revocation_options.xml)
14:43:15	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.d9.delayed	(from https://java.com/en/download/help/revocation_options.xml)
14:43:16	71998/71998	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202014%2001:38:52%20GMT	https://java.com/ga/images/en/jcp_revocation_settings.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/jcp_revocation_settings.jpg;filename_=UTF-8''jcp_revocation_settings.jpg	(from https://java.com/en/download/help/revocation_options.xml)
14:43:16	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:13:17%20GMT	https://java.com/en/download/help/en_javac:Support:Help:revocation_options.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_revocation_options.xml	(from https://java.com/en/download/help/revocation_options.xml)
14:43:17	14058/14058	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:13:18%20GMT	https://java.com/en/download/help/trusted_signed_variations.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/trusted_signed_variations118c.html	(from https://java.com/en/download/help/trusted_signed_variations.xml)
14:43:18	28486/28486	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Oct%202014%2020:52:41%20GMT	https://java.com/ga/images/en/signed_nomf-8.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/signed_nomf-8.jpg;filename_=UTF-8''signed_nomf-8.jpg	(from https://java.com/en/download/help/trusted_signed_variations.xml)
14:43:18	19878/19878	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Oct%202014%2020:49:45%20GMT	https://java.com/ga/images/en/signed_nomf-7.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/signed_nomf-7.jpg;filename_=UTF-8''signed_nomf-7.jpg	(from https://java.com/en/download/help/trusted_signed_variations.xml)
14:43:19	24084/24084	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Oct%202014%2000:59:56%20GMT	https://java.com/ga/images/en/trusted_signed_noname.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/trusted_signed_noname.jpg;filename_=UTF-8''trusted_signed_noname.jpg	(from https://java.com/en/download/help/trusted_signed_variations.xml)
14:43:20	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.e0.delayed	(from https://java.com/en/download/help/trusted_signed_variations.xml)
14:43:20	21368/21368	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Oct%202014%2023:13:48%20GMT	https://java.com/ga/images/en/trusted_signed_multilocation.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/trusted_signed_multilocation.jpg;filename_=UTF-8''trusted_signed_multilocation.jpg	(from https://java.com/en/download/help/trusted_signed_variations.xml)
14:43:20	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:13:22%20GMT	https://java.com/en/download/help/en_javac:Support:Help:trusted_signed_variations.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_trusted_signed_variations.xml	(from https://java.com/en/download/help/trusted_signed_variations.xml)
14:43:22	12068/12068	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:13:22%20GMT	https://java.com/en/download/help/trusted_expired_variations.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/trusted_expired_variations118c.html	(from https://java.com/en/download/help/trusted_expired_variations.xml)
14:43:23	46861/46861	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jun%202014%2016:59:20%20GMT	https://java.com/ga/images/en/trusted_expired_permission.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/trusted_expired_permission.jpg;filename_=UTF-8''trusted_expired_permission.jpg	(from https://java.com/en/download/help/trusted_expired_variations.xml)
14:43:23	51606/51606	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jun%202014%2017:01:35%20GMT	https://java.com/ga/images/en/trusted_expired_noname.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/trusted_expired_noname.jpg;filename_=UTF-8''trusted_expired_noname.jpg	(from https://java.com/en/download/help/trusted_expired_variations.xml)
14:43:24	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.e6.delayed	(from https://java.com/en/download/help/trusted_expired_variations.xml)
14:43:24	50839/50839	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jun%202014%2017:03:35%20GMT	https://java.com/ga/images/en/trusted_expired_multilocation.jpg	C:/My%20Web%20Sites/help/java.com/ga/images/en/trusted_expired_multilocation.jpg;filename_=UTF-8''trusted_expired_multilocation.jpg	(from https://java.com/en/download/help/trusted_expired_variations.xml)
14:43:25	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:13:26%20GMT	https://java.com/en/download/help/en_javac:Support:Help:trusted_expired_variations.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_trusted_expired_variations.xml	(from https://java.com/en/download/help/trusted_expired_variations.xml)
14:43:26	10600/10600	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Mar%202019%2009:13:27%20GMT	https://java.com/en/download/help/error_embargoed.xml?printFriendly=true	C:/My%20Web%20Sites/help/java.com/en/download/help/error_embargoed118c.html	(from https://java.com/en/download/help/error_embargoed.xml)
14:43:26	0/-1	---M--	301	error ('')			https://java.com/en/download/help/index.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/index.e9.delayed	(from https://java.com/en/download/help/error_embargoed.xml)
14:43:28	7268/7268	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Mar%202019%2009:13:29%20GMT	https://java.com/en/download/help/en_javac:Support:Help:error_embargoed.xml	C:/My%20Web%20Sites/help/java.com/en/download/help/en_javac_Support_Help_error_embargoed.xml	(from https://java.com/en/download/help/error_embargoed.xml)
